epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
4137,4136733,Neutral,good,1329.2,3.1,0.0,6776.927,3500.059,1674.451,2842.169,607.025,0.4400,0.2273,0.1087,0.1845,0.0394,0.589,2.090
4138,4137733,Neutral,good,1329.1,3.7,0.0,33184.422,16075.235,5932.542,5110.753,918.360,0.5420,0.2626,0.0969,0.0835,0.0150,1.161,2.710
4139,4138733,Neutral,good,1328.9,3.2,0.0,516.059,595.076,704.123,5629.932,2315.664,0.0529,0.0610,0.0721,0.5768,0.2372,0.125,0.845
4140,4139733,Neutral,good,1329.1,3.3,0.0,5550.108,7331.428,3967.810,7754.722,1956.332,0.2090,0.2760,0.1494,0.2920,0.0737,0.512,1.848
4141,4140733,Neutral,good,1329.3,2.8,0.0,663.983,1849.785,485.122,2573.833,641.672,0.1068,0.2977,0.0781,0.4142,0.1033,0.188,3.813
4142,4141733,Neutral,good,1328.4,2.9,0.0,3102.631,4214.787,4869.187,10399.684,4889.306,0.1129,0.1534,0.1772,0.3785,0.1780,0.468,0.866
4143,4142733,Neutral,good,1328.9,3.5,0.0,2371.332,1501.257,1464.736,3726.531,1849.278,0.2173,0.1376,0.1342,0.3415,0.1695,0.393,1.025
4144,4143733,Neutral,good,1329.3,3.1,0.0,2298.820,3584.683,4152.957,2476.693,2708.564,0.1510,0.2355,0.2728,0.1627,0.1779,1.677,0.863
4145,4144733,Neutral,good,1329.3,3.3,0.0,1785.193,3341.025,2421.418,1876.538,507.527,0.1797,0.3364,0.2438,0.1889,0.0511,1.290,1.380
4146,4145732,Neutral,good,1330.1,3.2,0.0,201.314,2609.677,1732.057,1244.257,1784.766,0.0266,0.3446,0.2287,0.1643,0.2357,1.392,1.507
4147,4146732,Neutral,good,1329.6,2.2,0.0,484.570,409.958,95.819,2100.410,727.052,0.1269,0.1074,0.0251,0.5502,0.1904,0.046,4.278
4148,4147732,Neutral,good,1329.4,3.1,0.0,16277.668,5295.985,1239.379,5393.778,1741.320,0.5435,0.1768,0.0414,0.1801,0.0581,0.230,4.273
4149,4148732,Neutral,good,1329.7,2.9,0.0,856.829,6423.214,7470.316,9085.755,814.714,0.0348,0.2606,0.3030,0.3686,0.0331,0.822,0.860
4150,4149732,Neutral,good,1329.7,2.3,0.0,863.502,667.607,1276.349,6947.290,2134.474,0.0726,0.0562,0.1074,0.5843,0.1795,0.184,0.523
4151,4150732,Neutral,good,1330.5,3.5,0.0,133.694,471.731,8801.848,11605.880,2013.762,0.0058,0.0205,0.3822,0.5040,0.0875,0.758,0.054
4152,4151732,Neutral,good,1330.5,2.7,0.0,2513.233,3949.030,914.856,2593.203,1894.115,0.2118,0.3328,0.0771,0.2186,0.1596,0.353,4.317
4153,4152732,Neutral,good,1330.1,3.2,0.0,2435.528,4614.479,4393.808,12480.248,3122.269,0.0901,0.1706,0.1625,0.4614,0.1154,0.352,1.050
4154,4153732,Neutral,good,1330.2,2.9,0.0,2318.718,309.050,9651.209,18973.822,3474.155,0.0668,0.0089,0.2779,0.5464,0.1000,0.509,0.032
4155,4154732,Neutral,good,1330.3,2.7,0.0,4029.913,3694.044,232.830,1428.330,267.737,0.4175,0.3827,0.0241,0.1480,0.0277,0.163,15.866
4156,4155732,Neutral,good,1330.3,3.3,0.0,5907.396,2763.640,3201.529,3990.676,2477.563,0.3221,0.1507,0.1746,0.2176,0.1351,0.802,0.863
4157,4156732,Neutral,good,1329.8,3.1,0.0,2293.888,2649.952,1470.397,6333.670,840.885,0.1688,0.1950,0.1082,0.4661,0.0619,0.232,1.802
4158,4157732,Neutral,good,1329.4,3.5,0.0,4205.050,5116.113,2386.765,16508.967,2665.728,0.1362,0.1657,0.0773,0.5346,0.0863,0.145,2.144
4159,4158731,Neutral,good,1329.8,2.6,0.0,603.895,798.753,1196.680,757.699,563.343,0.1540,0.2037,0.3052,0.1933,0.1437,1.579,0.667
4160,4159732,Neutral,good,1330.0,2.7,0.0,3081.150,3359.147,512.297,2915.420,2965.014,0.2401,0.2618,0.0399,0.2272,0.2310,0.176,6.557
4161,4160731,Neutral,good,1330.5,3.0,0.0,12069.939,5237.829,1144.310,5814.733,1018.545,0.4773,0.2071,0.0453,0.2300,0.0403,0.197,4.577
4162,4161731,Neutral,good,1330.4,3.6,0.0,2215.386,2872.856,3122.579,1550.807,466.191,0.2166,0.2809,0.3053,0.1516,0.0456,2.014,0.920
4163,4162731,Neutral,good,1330.1,3.0,0.0,6903.501,613.192,271.344,8832.064,3468.618,0.3437,0.0305,0.0135,0.4397,0.1727,0.031,2.260
4164,4163731,Neutral,good,1329.7,3.1,0.0,9122.887,2120.365,3722.452,8464.044,1425.122,0.3670,0.0853,0.1498,0.3405,0.0573,0.440,0.570
4165,4164731,Neutral,good,1330.0,3.0,0.0,3696.597,3204.836,1842.356,6276.824,961.911,0.2313,0.2005,0.1153,0.3927,0.0602,0.294,1.740
4166,4165731,Neutral,good,1330.4,2.9,0.0,3679.602,3167.826,3912.995,3126.960,3570.000,0.2108,0.1815,0.2241,0.1791,0.2045,1.251,0.810
4167,4166731,Neutral,good,1330.0,3.4,0.0,1209.142,7455.819,3520.977,3123.249,2585.372,0.0676,0.4167,0.1968,0.1745,0.1445,1.127,2.118
4168,4167731,Neutral,good,1329.9,3.4,0.0,1861.285,3525.373,3346.630,931.922,264.847,0.1874,0.3550,0.3370,0.0938,0.0267,3.591,1.053
4169,4168731,Neutral,good,1330.0,3.5,0.0,9620.398,6706.617,5464.580,6059.380,1926.591,0.3231,0.2252,0.1835,0.2035,0.0647,0.902,1.227
4170,4169731,Neutral,good,1331.4,3.1,0.0,2997.687,1405.327,1260.260,2995.393,819.257,0.3163,0.1483,0.1330,0.3160,0.0864,0.421,1.115
4171,4170731,Neutral,good,1331.3,3.3,0.0,5114.757,9008.001,2801.641,2789.633,1004.108,0.2469,0.4348,0.1352,0.1346,0.0485,1.004,3.215
4172,4171731,Neutral,good,1331.6,3.3,0.0,2736.522,7896.287,5242.095,7862.690,2090.952,0.1059,0.3057,0.2030,0.3044,0.0810,0.667,1.506
4173,4172731,Neutral,good,1333.4,3.0,0.0,3546.016,2971.859,1759.034,1361.639,1734.885,0.3118,0.2613,0.1547,0.1197,0.1525,1.292,1.689
4174,4173731,Neutral,good,1332.4,3.3,0.0,5259.590,3071.004,1499.555,3114.512,1702.599,0.3591,0.2097,0.1024,0.2126,0.1162,0.481,2.048
4175,4174731,Neutral,good,1332.4,3.2,0.0,3875.981,4262.266,1151.270,7144.939,1383.726,0.2175,0.2392,0.0646,0.4010,0.0777,0.161,3.702
4176,4175731,Neutral,good,1333.1,3.4,0.0,3951.202,2171.954,1838.589,6272.724,1014.014,0.2591,0.1424,0.1206,0.4114,0.0665,0.293,1.181
4177,4176730,Neutral,good,1333.0,3.0,0.0,3146.921,4617.557,4768.636,11289.544,4193.669,0.1123,0.1648,0.1702,0.4030,0.1497,0.422,0.968
4178,4177730,Neutral,good,1332.9,2.6,0.0,569.365,1804.377,1742.338,1497.685,1720.897,0.0776,0.2460,0.2375,0.2042,0.2346,1.163,1.036
4179,4178730,Neutral,good,1332.9,3.5,0.0,594.802,10662.678,10546.071,4492.896,3635.516,0.0199,0.3562,0.3523,0.1501,0.1215,2.347,1.011
4180,4179730,Neutral,good,1333.6,3.2,0.0,3658.804,7236.496,7060.240,1480.549,825.107,0.1806,0.3572,0.3485,0.0731,0.0407,4.769,1.025
4181,4180730,Neutral,good,1332.7,3.2,0.0,1718.937,2213.213,18.702,5934.103,3372.987,0.1297,0.1669,0.0014,0.4476,0.2544,0.003,118.344
4182,4181730,Neutral,good,1332.1,3.3,0.0,2937.901,3186.073,1204.517,3627.562,3124.468,0.2087,0.2263,0.0855,0.2576,0.2219,0.332,2.645
4183,4182730,Neutral,good,1332.7,3.5,0.0,8156.082,2659.597,3487.394,10917.327,3284.779,0.2861,0.0933,0.1223,0.3830,0.1152,0.319,0.763
4184,4183730,Neutral,good,1333.1,3.5,0.0,2604.621,1142.667,408.283,5438.761,1668.592,0.2313,0.1015,0.0363,0.4829,0.1481,0.075,2.799
4185,4184730,Neutral,good,1333.3,2.6,0.0,1562.587,2160.418,1109.354,1909.162,1299.789,0.1943,0.2687,0.1380,0.2374,0.1616,0.581,1.947
4186,4185730,Neutral,good,1333.5,3.2,0.0,2366.108,8900.392,9314.986,2870.860,2137.068,0.0925,0.3478,0.3640,0.1122,0.0835,3.245,0.955
4187,4186730,Neutral,good,1333.0,3.2,0.0,2869.960,2937.532,2406.326,2987.562,1306.173,0.2295,0.2349,0.1924,0.2389,0.1044,0.805,1.221
4188,4187730,Neutral,good,1334.1,3.5,0.0,2806.513,7088.915,9247.025,6712.342,452.414,0.1067,0.2695,0.3515,0.2552,0.0172,1.378,0.767
4189,4188730,Neutral,good,1334.9,2.9,0.0,983.158,8780.650,7901.089,11299.786,2606.769,0.0311,0.2781,0.2503,0.3579,0.0826,0.699,1.111
4190,4189730,Neutral,good,1334.6,3.0,0.0,2522.799,3875.600,3683.097,4096.373,1472.297,0.1612,0.2476,0.2353,0.2617,0.0941,0.899,1.052
4191,4190730,Neutral,good,1335.7,3.7,0.0,5334.374,7145.875,2628.154,2625.756,3888.218,0.2467,0.3305,0.1215,0.1214,0.1798,1.001,2.719
4192,4191729,Neutral,good,1335.8,3.1,0.0,2718.232,818.692,201.631,431.003,867.880,0.5396,0.1625,0.0400,0.0856,0.1723,0.468,4.060
4193,4192729,Neutral,good,1335.2,3.2,0.0,1132.918,5787.701,6516.350,6609.510,2412.310,0.0504,0.2577,0.2901,0.2943,0.1074,0.986,0.888
4194,4193729,Neutral,good,1334.4,3.2,0.0,3579.938,1859.913,2883.782,5680.270,879.280,0.2405,0.1250,0.1938,0.3817,0.0591,0.508,0.645
4195,4194729,Neutral,good,1334.1,3.7,0.0,6117.379,2764.989,1566.148,4374.244,1196.710,0.3819,0.1726,0.0978,0.2731,0.0747,0.358,1.765
4196,4195729,Neutral,good,1333.6,3.5,0.0,573.651,1211.133,1730.702,2437.012,618.573,0.0873,0.1843,0.2634,0.3709,0.0941,0.710,0.700
4197,4196729,Neutral,good,1334.4,3.2,0.0,6879.767,678.542,916.023,1206.203,1355.330,0.6234,0.0615,0.0830,0.1093,0.1228,0.759,0.741
4198,4197729,Neutral,good,1334.6,3.3,0.0,4643.834,11584.605,7517.963,10114.593,872.983,0.1337,0.3335,0.2164,0.2912,0.0251,0.743,1.541
4199,4198729,Neutral,good,1334.2,2.9,0.0,1604.316,552.587,396.573,2050.144,1510.538,0.2624,0.0904,0.0649,0.3353,0.2471,0.193,1.393
4200,4199729,Neutral,good,1333.7,3.4,0.0,3185.512,4451.822,5948.959,6862.364,3798.889,0.1314,0.1836,0.2453,0.2830,0.1567,0.867,0.748
4201,4200729,Neutral,good,1335.2,3.5,0.0,740.447,1384.618,680.220,1391.187,1190.369,0.1375,0.2570,0.1263,0.2583,0.2210,0.489,2.036
4202,4201729,Neutral,good,1334.9,3.7,0.0,3332.620,4039.382,5403.950,8177.249,458.057,0.1556,0.1887,0.2524,0.3819,0.0214,0.661,0.747
4203,4202729,Neutral,good,1334.8,3.3,0.0,13435.110,8923.215,2251.020,2871.643,1169.647,0.4689,0.3114,0.0786,0.1002,0.0408,0.784,3.964
4204,4203729,Neutral,good,1334.3,3.2,0.0,4588.458,4950.645,2380.288,4776.637,1161.030,0.2570,0.2772,0.1333,0.2675,0.0650,0.498,2.080
4205,4204729,Neutral,good,1334.3,3.4,0.0,4445.854,1505.512,896.505,5677.573,3462.780,0.2781,0.0942,0.0561,0.3551,0.2166,0.158,1.679
4206,4205729,Neutral,good,1334.7,3.1,0.0,5970.912,5929.947,2955.993,3244.872,1733.455,0.3010,0.2990,0.1490,0.1636,0.0874,0.911,2.006
4207,4206729,Neutral,good,1334.5,3.0,0.0,2758.344,3171.322,1261.785,3693.554,2948.476,0.1994,0.2292,0.0912,0.2670,0.2131,0.342,2.513
4208,4207729,Neutral,good,1334.7,3.4,0.0,9882.930,1712.224,1697.101,3153.276,2697.418,0.5163,0.0894,0.0887,0.1647,0.1409,0.538,1.009
4209,4208728,Neutral,good,1334.9,3.2,0.0,9171.383,7995.289,1563.334,1953.843,5796.075,0.3464,0.3019,0.0590,0.0738,0.2189,0.800,5.114
4210,4209728,Neutral,good,1335.1,3.7,0.0,340.200,4503.049,3429.131,6935.437,3304.589,0.0184,0.2432,0.1852,0.3746,0.1785,0.494,1.313
4211,4210728,Neutral,good,1335.0,2.8,0.0,883.555,8195.568,8816.587,2876.808,808.171,0.0409,0.3798,0.4085,0.1333,0.0374,3.065,0.930
4212,4211728,Neutral,good,1336.1,3.3,0.0,700.198,495.185,598.774,5234.331,1930.375,0.0782,0.0553,0.0668,0.5843,0.2155,0.114,0.827
4213,4212728,Neutral,good,1335.7,3.1,0.0,16673.656,20526.463,11742.234,3199.243,1978.223,0.3081,0.3793,0.2170,0.0591,0.0366,3.670,1.748
4214,4213728,Neutral,good,1334.7,3.5,0.0,5034.028,1466.652,1841.392,12300.273,1272.212,0.2297,0.0669,0.0840,0.5613,0.0581,0.150,0.796
4215,4214728,Neutral,good,1334.2,3.2,0.0,4824.706,2785.195,2736.548,3306.147,1297.218,0.3227,0.1863,0.1830,0.2211,0.0868,0.828,1.018
4216,4215728,Neutral,good,1333.7,3.7,0.0,9302.100,11344.488,10179.681,7203.238,4855.652,0.2169,0.2645,0.2374,0.1680,0.1132,1.413,1.114
4217,4216728,Neutral,good,1334.9,3.2,0.0,2959.569,250.091,1430.439,1776.921,2085.236,0.3481,0.0294,0.1682,0.2090,0.2453,0.805,0.175
4218,4217728,Neutral,good,1334.5,3.4,0.0,2031.965,8272.871,6475.580,2082.916,1046.391,0.1021,0.4155,0.3252,0.1046,0.0526,3.109,1.278
4219,4218728,Neutral,good,1335.0,3.6,0.0,5837.483,5463.013,3611.776,5822.441,2033.325,0.2564,0.2399,0.1586,0.2557,0.0893,0.620,1.513
4220,4219728,Neutral,good,1335.4,3.3,0.0,2383.220,2426.594,2793.367,10881.353,1427.878,0.1197,0.1219,0.1403,0.5465,0.0717,0.257,0.869
4221,4220728,Neutral,good,1334.2,4.1,0.0,10526.168,2359.359,2047.836,11583.128,1066.140,0.3816,0.0855,0.0742,0.4199,0.0387,0.177,1.152
4222,4221728,Neutral,good,1335.9,3.2,0.0,6431.662,2273.227,2354.503,3764.222,937.813,0.4081,0.1442,0.1494,0.2388,0.0595,0.625,0.965
4223,4222728,Neutral,good,1335.2,3.0,0.0,420.490,126.274,572.662,786.895,561.601,0.1704,0.0512,0.2320,0.3188,0.2276,0.728,0.221
4224,4223727,Neutral,good,1335.5,2.5,0.0,2399.755,658.196,886.095,2063.578,1982.583,0.3003,0.0824,0.1109,0.2583,0.2481,0.429,0.743
4225,4224727,Neutral,good,1334.9,3.8,0.0,4231.184,21448.900,22870.260,24846.936,4677.354,0.0542,0.2747,0.2929,0.3182,0.0599,0.920,0.938
4226,4225727,Neutral,good,1335.7,3.3,0.0,5421.180,1489.674,1736.685,3020.451,1955.932,0.3979,0.1093,0.1275,0.2217,0.1436,0.575,0.858
4227,4226727,Neutral,good,1335.6,3.3,0.0,2913.319,3412.346,6831.566,7057.376,2287.888,0.1295,0.1516,0.3036,0.3136,0.1017,0.968,0.499
4228,4227727,Neutral,good,1335.4,3.5,0.0,4627.189,833.606,906.183,5916.454,2213.620,0.3192,0.0575,0.0625,0.4081,0.1527,0.153,0.920
4229,4228727,Neutral,good,1335.3,3.4,0.0,2174.112,2730.613,2058.995,3285.329,5248.013,0.1403,0.1762,0.1329,0.2120,0.3386,0.627,1.326
4230,4229727,Neutral,good,1335.6,3.0,0.0,3221.244,3617.590,713.149,1677.488,4131.705,0.2411,0.2708,0.0534,0.1255,0.3092,0.425,5.073
4231,4230727,Neutral,good,1335.3,2.7,0.0,1893.663,1795.223,695.512,5898.536,3723.233,0.1352,0.1282,0.0497,0.4211,0.2658,0.118,2.581
4232,4231727,Neutral,good,1335.6,2.5,0.0,483.427,1194.672,213.970,1376.016,1421.435,0.1031,0.2548,0.0456,0.2934,0.3031,0.155,5.583
4233,4232727,Neutral,good,1334.6,3.0,0.0,2319.803,1521.651,3392.243,2701.902,1140.641,0.2094,0.1374,0.3063,0.2439,0.1030,1.256,0.449
4234,4233727,Neutral,good,1335.6,3.1,0.0,6463.765,1854.191,1494.208,1645.707,1605.640,0.4948,0.1419,0.1144,0.1260,0.1229,0.908,1.241
4235,4234727,Neutral,good,1335.8,3.7,0.0,8715.069,5042.503,5699.474,4978.887,2356.512,0.3253,0.1882,0.2127,0.1858,0.0880,1.145,0.885
4236,4235727,Neutral,good,1335.0,3.6,0.0,1710.567,6148.276,4291.819,2697.841,903.363,0.1086,0.3903,0.2725,0.1713,0.0573,1.591,1.433
4237,4236727,Neutral,good,1335.5,3.1,0.0,2091.933,3127.749,2953.394,3356.998,794.550,0.1697,0.2538,0.2396,0.2724,0.0645,0.880,1.059
4238,4237727,Neutral,good,1335.9,2.7,0.0,4600.390,1263.389,1299.588,3193.674,1589.680,0.3851,0.1058,0.1088,0.2673,0.1331,0.407,0.972
4239,4238727,Neutral,good,1335.8,3.0,0.0,1670.869,1085.874,3505.844,9724.077,833.600,0.0993,0.0646,0.2084,0.5781,0.0496,0.361,0.310
4240,4239726,Neutral,good,1336.1,2.8,0.0,2953.104,4311.319,3468.655,10042.166,3153.852,0.1234,0.1802,0.1450,0.4197,0.1318,0.345,1.243
4241,4240726,Neutral,good,1335.6,3.7,0.0,9280.964,11051.814,10281.779,3145.836,6256.146,0.2319,0.2762,0.2569,0.0786,0.1563,3.268,1.075
4242,4241726,Neutral,good,1335.0,3.6,0.0,17985.770,7167.622,3696.145,2667.881,4025.001,0.5060,0.2017,0.1040,0.0751,0.1132,1.385,1.939
4243,4242726,Neutral,good,1335.3,3.5,0.0,943.909,11701.758,9397.966,3511.168,1040.270,0.0355,0.4400,0.3534,0.1320,0.0391,2.677,1.245
4244,4243726,Neutral,good,1335.4,3.7,0.0,3465.821,1167.196,3204.876,5608.858,1158.771,0.2373,0.0799,0.2194,0.3840,0.0793,0.571,0.364
4245,4244726,Neutral,good,1335.6,3.6,0.0,5980.083,7198.857,2834.666,12369.435,2446.218,0.1940,0.2335,0.0919,0.4012,0.0793,0.229,2.540
4246,4245726,Neutral,good,1335.5,3.1,0.0,2197.740,1143.302,1934.717,4251.363,457.429,0.2201,0.1145,0.1938,0.4258,0.0458,0.455,0.591
4247,4246726,Neutral,good,1336.6,3.2,0.0,11155.156,462.143,861.767,3286.864,1768.653,0.6362,0.0264,0.0491,0.1875,0.1009,0.262,0.536
4248,4247726,Neutral,good,1336.2,4.2,0.0,13829.555,1438.742,6548.979,14877.329,4912.754,0.3324,0.0346,0.1574,0.3576,0.1181,0.440,0.220
4249,4248726,Neutral,good,1335.9,3.9,0.0,8965.801,4838.766,1938.669,11011.382,7343.771,0.2629,0.1419,0.0569,0.3229,0.2154,0.176,2.496
4250,4249726,Neutral,good,1335.9,3.3,0.0,8642.803,3414.262,2051.989,2441.068,2988.128,0.4424,0.1747,0.1050,0.1249,0.1529,0.841,1.664
4251,4250726,Neutral,good,1335.7,3.2,0.0,3035.470,1209.140,1770.518,10070.642,3070.002,0.1585,0.0631,0.0924,0.5257,0.1603,0.176,0.683
4252,4251726,Neutral,good,1335.6,3.3,0.0,20600.537,4326.778,4644.338,9733.112,4053.853,0.4751,0.0998,0.1071,0.2245,0.0935,0.477,0.932
4253,4252725,Neutral,good,1336.2,3.2,0.0,5069.396,10400.477,10771.143,2056.777,706.524,0.1748,0.3586,0.3714,0.0709,0.0244,5.237,0.966
4254,4253726,Neutral,good,1336.0,3.7,0.0,9070.624,14095.374,20326.758,6382.775,9353.042,0.1531,0.2380,0.3432,0.1078,0.1579,3.185,0.693
4255,4254725,Neutral,good,1336.5,3.0,0.0,2849.095,2367.373,1756.944,4496.408,2894.834,0.1983,0.1648,0.1223,0.3130,0.2015,0.391,1.347
4256,4255725,Neutral,good,1336.3,3.4,0.0,1546.567,1452.257,2327.940,4400.995,1378.911,0.1392,0.1308,0.2096,0.3962,0.1242,0.529,0.624
4257,4256725,Neutral,good,1336.1,2.8,0.0,6068.502,4231.034,2428.449,3317.766,912.228,0.3579,0.2495,0.1432,0.1956,0.0538,0.732,1.742
4258,4257725,Neutral,good,1335.5,3.5,0.0,604.295,2532.484,4562.065,8538.197,3373.772,0.0308,0.1291,0.2326,0.4354,0.1720,0.534,0.555
4259,4258725,Neutral,good,1336.0,3.3,0.0,680.035,694.867,823.992,2565.396,257.050,0.1354,0.1384,0.1641,0.5109,0.0512,0.321,0.843
4260,4259725,Neutral,good,1335.9,3.0,0.0,1108.998,5599.381,1745.116,2835.394,1135.763,0.0893,0.4507,0.1405,0.2282,0.0914,0.615,3.209
4261,4260725,Neutral,good,1336.5,3.0,0.0,3316.183,826.509,865.764,1393.697,913.059,0.4533,0.1130,0.1184,0.1905,0.1248,0.621,0.955
4262,4261725,Neutral,good,1336.3,3.0,0.0,514.103,1775.495,3240.380,2718.607,804.463,0.0568,0.1961,0.3579,0.3003,0.0889,1.192,0.548
4263,4262725,Neutral,good,1337.1,2.8,0.0,5322.429,9522.958,6085.525,3177.652,956.071,0.2123,0.3799,0.2428,0.1268,0.0381,1.915,1.565
4264,4263725,Neutral,good,1336.9,3.0,0.0,1299.202,1914.346,3332.014,4085.451,2705.938,0.0974,0.1435,0.2498,0.3063,0.2029,0.816,0.575
4265,4264725,Neutral,good,1336.7,3.2,0.0,1397.546,1668.236,5031.641,3608.340,2576.010,0.0979,0.1168,0.3523,0.2527,0.1804,1.394,0.332
4266,4265725,Neutral,good,1335.7,3.0,0.0,2568.323,3172.825,824.583,6450.290,2314.021,0.1675,0.2070,0.0538,0.4208,0.1509,0.128,3.848
4267,4266725,Neutral,good,1336.8,3.8,0.0,920.104,15176.972,10963.213,3972.837,1401.541,0.0284,0.4679,0.3380,0.1225,0.0432,2.760,1.384
4268,4267725,Neutral,good,1336.5,2.8,0.0,2901.870,1102.098,1217.062,4229.670,1726.760,0.2596,0.0986,0.1089,0.3784,0.1545,0.288,0.906
4269,4268725,Neutral,good,1336.4,3.0,0.0,1566.877,1983.219,1109.287,4066.248,3419.154,0.1290,0.1633,0.0913,0.3348,0.2815,0.273,1.788
4270,4269724,Neutral,good,1336.5,3.0,0.0,260.377,1697.001,5306.294,2310.918,1595.651,0.0233,0.1519,0.4750,0.2069,0.1428,2.296,0.320
4271,4270724,Neutral,good,1336.5,3.5,0.0,483.633,613.461,1175.214,5320.677,691.324,0.0584,0.0741,0.1419,0.6423,0.0834,0.221,0.522
4272,4271724,Neutral,good,1335.3,3.5,0.0,4734.559,3279.084,2255.048,4773.255,2236.138,0.2740,0.1898,0.1305,0.2763,0.1294,0.472,1.454
4273,4272724,Neutral,good,1336.0,2.6,0.0,4443.621,758.228,833.398,2606.082,1231.484,0.4501,0.0768,0.0844,0.2640,0.1247,0.320,0.910
4274,4273724,Neutral,good,1335.5,3.6,0.0,22059.193,2816.613,1618.640,4463.020,1910.787,0.6711,0.0857,0.0492,0.1358,0.0581,0.363,1.740
4275,4274724,Neutral,good,1335.4,3.1,0.0,1797.399,7002.975,4141.062,3215.219,1505.680,0.1018,0.3965,0.2345,0.1820,0.0852,1.288,1.691
4276,4275724,Neutral,good,1335.2,3.0,0.0,5878.937,6649.484,4131.623,8786.399,2114.115,0.2133,0.2413,0.1499,0.3188,0.0767,0.470,1.609
4277,4276724,Neutral,good,1335.0,3.7,0.0,3793.090,9417.212,9958.686,6250.676,1433.125,0.1229,0.3052,0.3228,0.2026,0.0465,1.593,0.946
4278,4277724,Neutral,good,1335.8,3.8,0.0,9458.209,25486.887,13838.068,23350.709,4248.484,0.1238,0.3337,0.1812,0.3057,0.0556,0.593,1.842
4279,4278724,Neutral,good,1336.6,2.7,0.0,1256.286,1083.598,447.782,4788.953,1041.513,0.1458,0.1257,0.0520,0.5557,0.1209,0.094,2.420
4280,4279724,Neutral,good,1335.6,3.3,0.0,520.852,896.816,5084.981,2128.498,2017.947,0.0489,0.0842,0.4775,0.1999,0.1895,2.389,0.176
4281,4280724,Neutral,good,1336.6,3.9,0.0,8306.251,3350.620,1766.404,9990.786,4943.395,0.2929,0.1182,0.0623,0.3523,0.1743,0.177,1.897
4282,4281724,Neutral,good,1336.3,3.3,0.0,2922.208,2113.797,2159.892,3294.849,1963.824,0.2346,0.1697,0.1734,0.2645,0.1577,0.656,0.979
4283,4282724,Neutral,good,1337.2,4.0,0.0,4559.393,777.297,1104.532,4714.060,3737.459,0.3061,0.0522,0.0742,0.3165,0.2510,0.234,0.704
4284,4283724,Neutral,good,1337.4,2.6,0.0,2011.821,838.970,250.514,1455.764,1948.273,0.3093,0.1290,0.0385,0.2238,0.2995,0.172,3.349
4285,4284724,Neutral,good,1336.8,4.1,0.0,13431.558,2813.032,3041.143,5679.838,1603.772,0.5055,0.1059,0.1145,0.2138,0.0604,0.535,0.925
4286,4285723,Neutral,good,1336.8,2.7,0.0,38.077,3432.380,3431.183,4963.543,835.083,0.0030,0.2703,0.2702,0.3908,0.0658,0.691,1.000
4287,4286723,Neutral,good,1336.4,3.5,0.0,2402.566,2569.723,2001.207,4236.694,2476.394,0.1755,0.1878,0.1462,0.3096,0.1809,0.472,1.284
4288,4287723,Neutral,good,1336.5,3.0,0.0,4784.959,5409.837,1061.933,2490.360,1216.636,0.3198,0.3615,0.0710,0.1664,0.0813,0.426,5.094
4289,4288723,Neutral,good,1336.5,3.3,0.0,16165.016,1341.926,1759.877,4704.768,696.676,0.6553,0.0544,0.0713,0.1907,0.0282,0.374,0.763
4290,4289723,Neutral,good,1335.8,4.1,0.0,5032.635,19805.480,3842.801,3342.711,1689.845,0.1493,0.5875,0.1140,0.0992,0.0501,1.150,5.154
4291,4290723,Neutral,good,1336.6,3.7,0.0,2520.841,9256.237,12705.927,4714.296,930.562,0.0837,0.3072,0.4217,0.1565,0.0309,2.695,0.728
4292,4291723,Neutral,good,1337.1,3.5,0.0,27797.613,11830.667,1057.610,3739.174,1894.778,0.6001,0.2554,0.0228,0.0807,0.0409,0.283,11.186
4293,4292723,Neutral,good,1336.2,3.5,0.0,2526.439,2405.207,1972.839,3693.492,1220.792,0.2138,0.2035,0.1669,0.3125,0.1033,0.534,1.219
4294,4293723,Neutral,good,1336.8,2.6,0.0,6325.543,5140.123,864.011,2449.165,1344.378,0.3923,0.3188,0.0536,0.1519,0.0834,0.353,5.949
4295,4294723,Neutral,good,1336.9,3.4,0.0,5138.889,6672.476,2401.157,6996.393,1837.620,0.2230,0.2895,0.1042,0.3036,0.0797,0.343,2.779
4296,4295723,Neutral,good,1336.2,2.7,0.0,873.506,2085.837,1822.392,3358.608,2087.416,0.0854,0.2039,0.1782,0.3284,0.2041,0.543,1.145
4297,4296723,Neutral,good,1335.5,3.0,0.0,2048.880,1773.848,2965.387,5724.849,928.409,0.1524,0.1320,0.2206,0.4259,0.0691,0.518,0.598
4298,4297723,Neutral,good,1335.9,3.4,0.0,4273.622,2828.887,2444.524,2898.568,1585.529,0.3046,0.2016,0.1742,0.2066,0.1130,0.843,1.157
4299,4298723,Neutral,good,1336.6,3.3,0.0,2538.906,3294.502,4901.918,6455.851,2124.037,0.1314,0.1706,0.2538,0.3342,0.1100,0.759,0.672
4300,4299722,Neutral,good,1335.9,3.6,0.0,1128.135,647.499,2412.368,3260.019,7258.616,0.0767,0.0440,0.1640,0.2217,0.4936,0.740,0.268
4301,4300722,Neutral,good,1335.7,3.4,0.0,901.945,529.375,3298.893,6641.250,3006.438,0.0627,0.0368,0.2294,0.4619,0.2091,0.497,0.160
